600000,浦发银行
600001,邯郸钢铁
600003,ST东北高
600004,白云机场
600005,武钢股份
600006,东风汽车
600007,中国国贸
600008,首创股份
600009,上海机场
600010,包钢股份
600011,华能国际
600012,皖通高速
600015,华夏银行
600016,民生银行
600017,日照港
600018,上港集团
600019,宝钢股份
600020,中原高速
600021,上海电力
600022,山东钢铁
600023,浙能电力
600025,华能水电
600026,中远海能
600027,华电国际
600028,中国石化
600029,南方航空
600030,中信证券
600031,三一重工
600033,福建高速
600035,楚天高速
600036,招商银行
600037,歌华有线
600038,中直股份
600039,四川路桥
600048,保利地产
600050,中国联通
600051,宁波联合
600052,浙江广厦
600053,九鼎投资
600054,黄山旅游
600055,万东医疗
600056,中国医药
600057,象屿股份
600058,五矿发展
600059,古越龙山
600060,海信电器
600061,国投安信
600062,华润双鹤
600063,皖维高新
600064,南京高科
600066,宇通客车
600067,冠城大通
600068,葛洲坝
600069,银鸽投资
600070,浙江富润
600071,凤凰光学
600072,中船科技
600073,上海梅林
600074,保千里
600075,新疆天业
600076,康欣新材
600077,宋都股份
600078,澄星股份
600079,人福医药
600080,金花股份
600081,东风科技
600082,海泰发展
600083,博信股份
600084,中葡股份
600085,同仁堂
600086,东方金钰
600087,退市长油
600088,中视传媒
600089,特变电工
600090,同济堂
600091,ST明科
600093,易见股份
600094,大名城
600095,哈高科
600096,云天化
600097,开创国际
600098,广州发展
600099,林海股份
600100,同方股份
600101,明星电力
600102,莱钢股份
600103,青山纸业
600104,上汽集团
600105,永鼎股份
600106,重庆路桥
600107,美尔雅
600108,亚盛集团
600109,国金证券
600110,诺德股份
600111,北方稀土
600112,*ST天成
600113,浙江东日
600114,东睦股份
600115,东方航空
600116,三峡水利
600117,西宁特钢
600118,中国卫星
600119,长江投资
600120,浙江东方
600121,*ST郑煤
600122,宏图高科
600123,兰花科创
600125,铁龙物流
600126,杭钢股份
600127,金健米业
600128,弘业股份
600129,太极集团
600130,波导股份
600131,岷江水电
600132,重庆啤酒
600133,东湖高新
600135,乐凯胶片
600136,当代明诚
600137,浪莎股份
600138,中青旅
600139,西部资源
600141,兴发集团
600143,金发科技
600145,*ST新亿
600146,商赢环球
600148,长春一东
600149,*ST坊展
600150,中国船舶
600151,航天机电
600152,维科精华
600153,建发股份
600155,宝硕股份
600156,华升股份
600157,永泰能源
600158,中体产业
600159,大龙地产
600160,巨化股份
600161,天坛生物
600162,香江控股
600163,中闽能源
600165,新日恒力
600166,福田汽车
600167,联美控股
600168,武汉控股
600169,太原重工
600170,上海建工
600171,上海贝岭
600172,黄河旋风
600173,卧龙地产
600175,美都能源
600176,中国巨石
600177,雅戈尔
600178,东安动力
600179,安通控股
600180,瑞茂通
600182,S佳通
600183,生益科技
600184,光电股份
600185,格力地产
600186,莲花健康
600187,国中水务
600188,兖州煤业
600189,吉林森工
600190,锦州港
600191,华资实业
600192,长城电工
600193,创兴资源
600195,中牧股份
600196,复星医药
600197,伊力特
600198,大唐电信
600199,金种子酒
600200,江苏吴中
600201,生物股份
600202,哈空调
600203,福日电子
600206,有研新材
600207,安彩高科
600208,新湖中宝
600209,罗顿发展
600210,紫江企业
600211,西藏药业
600212,江泉实业
600213,亚星客车
600215,长春经开
600216,浙江医药
600217,中再资环
600218,全柴动力
600219,南山铝业
600220,江苏阳光
600221,海航控股
600222,太龙药业
600223,鲁商置业
600225,*ST松江
600226,瀚叶股份
600227,赤天化
600228,*ST昌九
600229,城市传媒
600230,沧州大化
600231,凌钢股份
600232,金鹰股份
600233,圆通速递
600234,ST山水
600235,民丰特纸
600236,桂冠电力
600237,铜峰电子
600238,海南椰岛
600239,云南城投
600240,华业资本
600241,时代万恒
600242,中昌数据
600243,青海华鼎
600246,万通地产
600247,ST成城
600248,延长化建
600249,两面针
600250,南纺股份
600251,冠农股份
600252,中恒集团
600253,天方药业
600255,梦舟股份
600256,广汇能源
600257,大湖股份
600258,首旅酒店
600259,广晟有色
600260,凯乐科技
600261,阳光照明
600262,北方股份
600263,路桥建设
600265,ST景谷
600266,北京城建
600267,海正药业
600268,国电南自
600269,赣粤高速
600270,外运发展
600271,航天信息
600272,开开实业
600273,嘉化能源
600275,*ST昌鱼
600276,恒瑞医药
600277,亿利洁能
600278,东方创业
600279,重庆港九
600280,中央商场
600281,太化股份
600282,南钢股份
600283,钱江水利
600284,浦东建设
600285,羚锐制药
600287,江苏舜天
600288,大恒科技
600289,亿阳信通
600290,华仪电气
600291,西水股份
600292,远达环保
600293,三峡新材
600295,鄂尔多斯
600297,广汇汽车
600298,安琪酵母
600299,安迪苏
600300,维维股份
600301,ST南化
600302,标准股份
600303,曙光股份
600305,恒顺醋业
600306,商业城
600307,酒钢宏兴
600308,华泰股份
600309,万华化学
600310,桂东电力
600311,荣华实业
600312,平高电气
600313,农发种业
600315,上海家化
600316,洪都航空
600317,营口港
600318,新力金融
600319,亚星化学
600320,振华重工
600321,正源股份
600322,天房发展
600323,瀚蓝环境
600325,华发股份
600326,西藏天路
600327,大东方
600328,兰太实业
600329,中新药业
600330,天通股份
600331,宏达股份
600332,白云山
600333,长春燃气
600335,国机汽车
600336,澳柯玛
600337,美克家居
600338,西藏珠峰
600339,中油工程
600340,华夏幸福
600343,航天动力
600345,长江通信
600346,恒力股份
600348,阳泉煤业
600350,山东高速
600351,亚宝药业
600352,浙江龙盛
600353,旭光股份
600354,敦煌种业
600355,精伦电子
600356,恒丰纸业
600357,承德钒钛
600358,国旅联合
600359,新农开发
600360,华微电子
600361,华联综超
600362,江西铜业
600363,联创光电
600365,通葡股份
600366,宁波韵升
600367,红星发展
600368,五洲交通
600369,西南证券
600370,三房巷
600371,万向德农
600372,中航电子
600373,中文传媒
600375,华菱星马
600376,首开股份
600377,宁沪高速
600378,天科股份
600379,宝光股份
600380,健康元
600381,青海春天
600382,广东明珠
600383,金地集团
600385,山东金泰
600386,北巴传媒
600387,海越股份
600388,龙净环保
600389,江山股份
600390,五矿资本
600391,航发科技
600392,盛和资源
600393,粤泰股份
600395,盘江股份
600396,金山股份
600397,安源煤业
600398,海澜之家
600399,抚顺特钢
600400,红豆股份
600401,*ST海润
600403,*ST大有
600405,动力源
600406,国电南瑞
600408,安泰集团
600409,三友化工
600410,华胜天成
600415,小商品城
600416,湘电股份
600418,江淮汽车
600419,天润乳业
600420,现代制药
600421,仰帆控股
600422,昆药集团
600423,*ST柳化
600425,*ST青松
600426,华鲁恒升
600428,中远海特
600429,三元股份
600432,*ST吉恩
600433,冠豪高新
600435,北方导航
600436,片仔癀
600438,通威股份
600439,瑞贝卡
600444,国机通用
600446,金证股份
600448,华纺股份
600449,宁夏建材
600452,涪陵电力
600455,博通股份
600456,宝钛股份
600458,时代新材
600459,贵研铂业
600460,士兰微
600461,洪城水业
600462,九有股份
600463,空港股份
600466,蓝光发展
600467,好当家
600468,百利电气
600469,风神股份
600470,六国化工
600475,华光股份
600476,湘邮科技
600477,杭萧钢构
600478,科力远
600479,千金药业
600480,凌云股份
600481,双良节能
600482,中国动力
600483,福能股份
600485,信威集团
600486,扬农化工
600487,亨通光电
600488,天药股份
600489,中金黄金
600490,鹏欣资源
600491,龙元建设
600493,凤竹纺织
600495,晋西车轴
600496,精工钢构
600497,驰宏锌锗
600498,烽火通信
600499,科达洁能
600500,中化国际
600501,航天晨光
600502,安徽水利
600503,华丽家族
600505,西昌电力
600506,香梨股份
600507,方大特钢
600508,上海能源
600509,天富能源
600510,黑牡丹
600511,国药股份
600512,腾达建设
600513,联环药业
600515,海航基础
600516,方大炭素
600517,置信电气
600518,康美药业
600519,贵州茅台
600520,文一科技
600521,华海药业
600522,中天科技
600523,贵航股份
600525,长园集团
600526,菲达环保
600527,江南高纤
600528,中铁工业
600529,山东药玻
600530,交大昂立
600531,豫光金铅
600532,宏达矿业
600533,栖霞建设
600535,天士力
600536,中国软件
600537,亿晶光电
600538,国发股份
600539,狮头股份
600540,*ST新赛
600543,莫高股份
600545,卓郎智能
600546,山煤国际
600547,山东黄金
600548,深高速
600549,厦门钨业
600550,保变电气
600551,时代出版
600552,凯盛科技
600553,太行水泥
600555,海航创新
600556,ST慧球
600557,康缘药业
600558,大西洋
600559,老白干酒
600560,金自天正
600561,江西长运
600562,国睿科技
600563,法拉电子
600565,迪马股份
600566,济川药业
600567,山鹰纸业
600568,中珠医疗
600569,安阳钢铁
600570,恒生电子
600571,信雅达
600572,康恩贝
600573,惠泉啤酒
600575,皖江物流
600576,祥源文化
600577,精达股份
600578,京能电力
600579,天华院
600580,卧龙电气
600581,八一钢铁
600582,天地科技
600583,海油工程
600584,长电科技
600585,海螺水泥
600586,金晶科技
600587,新华医疗
600588,用友网络
600589,广东榕泰
600590,泰豪科技
600591,*ST上航
600592,龙溪股份
600593,大连圣亚
600594,益佰制药
600595,中孚实业
600596,新安股份
600597,光明乳业
600598,北大荒
600599,熊猫金控
600600,青岛啤酒
600601,方正科技
600602,云赛智联
600603,广汇物流
600604,市北高新
600605,汇通能源
600606,绿地控股
600607,上实医药
600608,*ST沪科
600609,金杯汽车
600610,中毅达
600611,大众交通
600612,老凤祥
600613,神奇制药
600614,鹏起科技
600615,丰华股份
600616,金枫酒业
600617,国新能源
600618,氯碱化工
600619,海立股份
600620,天宸股份
600621,华鑫股份
600622,光大嘉宝
600623,华谊集团
600624,复旦复华
600626,申达股份
600628,新世界
600629,华建集团
600630,龙头股份
600631,百联股份
600633,浙数文化
600634,富控互动
600635,大众公用
600636,*ST爱富
600637,东方明珠
600638,新黄浦
600639,浦东金桥
600640,号百控股
600641,万业企业
600642,申能股份
600643,爱建集团
600644,乐山电力
600645,中源协和
600647,同达创业
600648,外高桥
600649,城投控股
600650,锦江投资
600651,飞乐音响
600652,游久游戏
600653,申华控股
600654,*ST中安
600655,豫园股份
600656,退市博元
600657,信达地产
600658,电子城
600660,福耀玻璃
600661,新南洋
600662,强生控股
600663,陆家嘴
600664,哈药股份
600665,天地源
600666,奥瑞德
600667,太极实业
600668,尖峰集团
600671,天目药业
600673,东阳光科
600674,川投能源
600675,中华企业
600676,交运股份
600677,航天通信
600678,四川金顶
600679,上海凤凰
600680,*ST上普
600681,百川能源
600682,南京新百
600683,京投发展
600684,珠江实业
600685,中船防务
600686,金龙汽车
600687,刚泰控股
600688,上海石化
600689,上海三毛
600690,青岛海尔
600691,阳煤化工
600692,亚通股份
600693,东百集团
600694,大商股份
600695,绿庭投资
600696,*ST匹凸
600697,欧亚集团
600698,湖南天雁
600699,均胜电子
600701,工大高新
600702,沱牌舍得
600703,三安光电
600704,物产中大
600705,中航资本
600706,曲江文旅
600707,彩虹股份
600708,光明地产
600710,ST常林
600711,盛屯矿业
600712,南宁百货
600713,南京医药
600714,金瑞矿业
600715,文投控股
600716,凤凰股份
600717,天津港
600718,东软集团
600719,大连热电
600720,祁连山
600721,百花村
600722,金牛化工
600723,首商股份
600724,宁波富达
600725,ST云维
600726,华电能源
600727,鲁北化工
600728,佳都科技
600729,重庆百货
600730,中国高科
600731,湖南海利
600732,ST新梅
600733,S前锋
600734,实达集团
600735,新华锦
600736,苏州高新
600737,中粮糖业
600738,兰州民百
600739,辽宁成大
600740,山西焦化
600741,华域汽车
600742,一汽富维
600743,华远地产
600744,华银电力
600745,闻泰科技
600746,江苏索普
600747,*ST大控
600748,上实发展
600749,西藏旅游
600750,江中药业
600751,天海投资
600753,东方银星
600754,锦江股份
600755,厦门国贸
600756,浪潮软件
600757,长江传媒
600758,红阳能源
600759,洲际油气
600760,中航黑豹
600761,安徽合力
600763,通策医疗
600764,中电广通
600765,中航重机
600766,园城黄金
600767,*ST运盛
600768,宁波富邦
600769,祥龙电业
600770,综艺股份
600771,广誉远
600773,西藏城投
600774,汉商集团
600775,南京熊猫
600776,东方通信
600777,新潮能源
600778,友好集团
600779,水井坊
600780,通宝能源
600781,辅仁药业
600782,新钢股份
600783,鲁信创投
600784,鲁银投资
600785,新华百货
600787,中储股份
600789,鲁抗医药
600790,轻纺城
600791,京能置业
600792,云煤能源
600793,宜宾纸业
600794,保税科技
600795,国电电力
600796,钱江生化
600797,浙大网新
600798,宁波海运
600800,天津磁卡
600801,华新水泥
600802,福建水泥
600803,新奥股份
600804,鹏博士
600805,悦达投资
600806,*ST昆机
600807,天业股份
600808,马钢股份
600809,山西汾酒
600810,神马股份
600811,东方集团
600812,华北制药
600814,杭州解百
600815,*ST厦工
600816,安信信托
600817,*ST宏盛
600818,中路股份
600819,耀皮玻璃
600820,隧道股份
600821,津劝业
600822,上海物贸
600823,世茂股份
600824,益民集团
600825,新华传媒
600826,兰生股份
600827,百联股份
600828,茂业商业
600829,人民同泰
600830,香溢融通
600831,广电网络
600832,东方明珠
600833,第一医药
600834,申通地铁
600835,上海机电
600836,界龙实业
600837,海通证券
600838,上海九百
600839,四川长虹
600840,新湖创业
600841,上柴股份
600842,中西药业
600843,上工申贝
600844,*ST丹科
600845,宝信软件
600846,同济科技
600847,*ST万里
600848,上海临港
600850,华东电脑
600851,海欣股份
600853,龙建股份
600854,春兰股份
600855,航天长峰
600856,中天能源
600857,宁波中百
600858,银座股份
600859,王府井
600860,*ST京城
600861,北京城乡
600862,中航高科
600863,内蒙华电
600864,哈投股份
600865,百大集团
600866,星湖科技
600867,通化东宝
600868,梅雁吉祥
600869,智慧能源
600870,厦华电子
600871,石化油服
600872,中炬高新
600873,梅花生物
600874,创业环保
600875,东方电气
600876,洛阳玻璃
600877,*ST嘉陵
600879,航天电子
600880,博瑞传播
600881,亚泰集团
600882,广泽股份
600883,博闻科技
600884,杉杉股份
600885,宏发股份
600886,国投电力
600887,伊利股份
600888,新疆众和
600889,南京化纤
600890,中房股份
600891,秋林集团
600892,大晟文化
600893,航发动力
600894,广日股份
600895,张江高科
600896,览海投资
600897,厦门空港
600898,国美通讯
600900,长江电力
600903,贵州燃气
600908,无锡银行
600909,华安证券
600917,重庆燃气
600919,江苏银行
600926,杭州银行
600933,爱柯迪
600936,广西广电
600939,重庆建工
600958,东方证券
600959,江苏有线
600960,渤海活塞
600961,株冶集团
600962,国投中鲁
600963,岳阳林纸
600965,福成股份
600966,博汇纸业
600967,内蒙一机
600969,郴电国际
600970,中材国际
600971,恒源煤电
600973,宝胜股份
600975,新五丰
600976,健民集团
600977,中国电影
600978,宜华生活
600979,广安爱众
600980,北矿科技
600981,汇鸿集团
600982,宁波热电
600983,惠而浦
600984,建设机械
600985,雷鸣科化
600986,科达股份
600987,航民股份
600988,赤峰黄金
600990,四创电子
600991,广汽长丰
600992,贵绳股份
600993,马应龙
600995,文山电力
600996,贵广网络
600997,开滦股份
600998,九州通
600999,招商证券
601000,唐山港
601001,大同煤业
601002,晋亿实业
601003,柳钢股份
601005,*ST重钢
601006,大秦铁路
601007,金陵饭店
601008,连云港
601009,南京银行
601010,文峰股份
601011,宝泰隆
601012,隆基股份
601015,陕西黑猫
601016,节能风电
601018,宁波港
601019,山东出版
601020,华钰矿业
601021,春秋航空
601028,玉龙股份
601038,一拖股份
601058,赛轮金宇
601069,西部黄金
601086,国芳集团
601088,中国神华
601098,中南传媒
601099,太平洋
601100,恒立液压
601101,昊华能源
601106,*ST一重
601107,四川成渝
601108,财通证券
601111,中国国航
601113,华鼎股份
601116,三江购物
601117,中国化学
601118,海南橡胶
601126,四方股份
601127,小康股份
601128,常熟银行
601137,博威合金
601139,深圳燃气
601155,新城控股
601158,重庆水务
601163,三角轮胎
601166,兴业银行
601168,西部矿业
601169,北京银行
601177,杭齿前进
601179,中国西电
601186,中国铁建
601188,龙江交通
601198,东兴证券
601199,江南水务
601200,上海环境
601208,东材科技
601211,国泰君安
601212,白银有色
601216,君正集团
601218,吉鑫科技
601222,林洋能源
601225,陕西煤业
601226,华电重工
601228,广州港
601229,上海银行
601231,环旭电子
601233,桐昆股份
601238,广汽集团
601258,庞大集团
601268,*ST二重
601288,农业银行
601299,中国北车
601311,骆驼股份
601313,江南嘉捷
601318,中国平安
601326,秦港股份
601328,交通银行
601333,广深铁路
601336,新华保险
601339,百隆东方
601366,利群股份
601368,绿城水务
601369,陕鼓动力
601375,中原证券
601377,兴业证券
601388,怡球资源
601390,中国中铁
601398,工商银行
601500,通用股份
601515,东风股份
601518,吉林高速
601519,*ST智慧
601555,东吴证券
601558,*ST锐电
601566,九牧王
601567,三星医疗
601579,会稽山
601588,北辰实业
601595,上海电影
601599,鹿港文化
601600,中国铝业
601601,中国太保
601607,上海医药
601608,中信重工
601611,中国核建
601616,广电电气
601618,中国中冶
601619,嘉泽新能
601628,中国人寿
601633,长城汽车
601636,旗滨集团
601666,平煤股份
601668,中国建筑
601669,中国电建
601677,明泰铝业
601678,滨化股份
601688,华泰证券
601689,拓普集团
601699,潞安环能
601700,风范股份
601717,郑煤机
601718,际华集团
601727,上海电气
601766,中国中车
601777,力帆股份
601788,光大证券
601789,宁波建工
601798,蓝科高新
601799,星宇股份
601800,中国交建
601801,皖新传媒
601808,中海油服
601811,新华文轩
601818,光大银行
601857,中国石油
601858,中国科传
601866,中远海发
601872,招商轮船
601877,正泰电器
601878,浙商证券
601880,大连港
601881,中国银河
601882,海天精工
601886,江河集团
601888,中国国旅
601890,亚星锚链
601898,中煤能源
601899,紫金矿业
601900,南方传媒
601901,方正证券
601908,京运通
601918,新集能源
601919,中远海控
601928,凤凰传媒
601929,吉视传媒
601933,永辉超市
601939,建设银行
601949,中国出版
601952,苏垦农发
601958,金钼股份
601965,中国汽研
601966,玲珑轮胎
601968,宝钢包装
601969,海南矿业
601985,中国核电
601988,中国银行
601989,中国重工
601991,大唐发电
601992,金隅股份
601996,丰林集团
601997,贵阳银行
601998,中信银行
601999,出版传媒
603000,人民网
603001,奥康国际
603002,宏昌电子
603003,龙宇燃油
603005,晶方科技
603006,联明股份
603007,花王股份
603008,喜临门
603009,北特科技
603010,万盛股份
603011,合锻智能
603012,创力集团
603015,弘讯科技
603016,新宏泰
603017,中衡设计
603018,中设集团
603019,中科曙光
603020,爱普股份
603021,山东华鹏
603022,新通联
603023,威帝股份
603025,大豪科技
603026,石大胜华
603027,千禾味业
603028,赛福天
603029,天鹅股份
603030,全筑股份
603031,安德利
603032,德新交运
603033,三维股份
603035,常熟汽饰
603036,如通股份
603037,凯众股份
603038,华立股份
603039,泛微网络
603040,新坐标
603041,美思德
603042,华脉科技
603043,广州酒家
603050,科林电气
603055,台华新材
603058,永吉股份
603060,国检集团
603063,禾望电气
603066,音飞储存
603067,振华股份
603069,海汽集团
603076,乐惠国际
603077,和邦生物
603078,江化微
603079,圣达生物
603081,大丰实业
603083,剑桥科技
603085,天成自控
603086,先达股份
603088,宁波精达
603089,正裕工业
603090,宏盛股份
603096,新经典
603098,森特股份
603099,长白山
603100,川仪股份
603101,汇嘉时代
603103,横店影视
603106,恒银金融
603108,润达医疗
603110,东方材料
603111,康尼机电
